category_name,product_name,product_sku,product_parent_sku,product_parent_id,pricebeforetax,pricewithouttax,product_availability,product_discount,product_in_stock,product_price,product_sales,taxamount,virtuemart_product_id
25'' (559),25'' Spinergy X- Laced Extreme Flex, Non Recessed Hub,,3288,850,850,,,,850,,0,2913
,"25'' X- Laced Extreme Flex - Black Spokes, Recessed Hub (black hub)",XLXF25.12.111x2,XLXF25.12.111,2913,850,850,,,,0,,0,2914
,"22'' Spox Everyday Black Spokes, Non Recessed Hub (black hub)",L22.18.111B,L22.18.111,1702,850,850,,,,0,,0,2915
,"22'' Spox Everyday Black Spokes, Recessed Hub (black hub)",L22.18.111x2B,L22.18.111,1702,850,850,,,,0,,0,2916
,"24'' Spox Daily - Black Spokes, Non Recessed (black hub)",L24.18.111B,L24.18.111,1712,850,850,,,,0,,0,2917
,"24'' Spox Daily - Black Spokes, Black Spokes",L24.18.111x2B,L24.18.111,1712,850,850,,,,0,,0,2918
,"25'' Spox Everyday, Black Spokes, Recessed (black hub)",L25.18.111B,L25.18.111,1722,850,850,,,,0,,0,2919
,"25'' Spox Everyday, Black Spokes, Non Recessed Hub (black hub)",L25.18.111x2B,L25.18.111,1722,850,850,,,,0,,0,2920
,"26'' Spox Everyday, Black Spokes, Recessed (black hub)",L26.18.111B,L26.18.111,1732,850,850,,,,0,,0,2921
,"26'' Spox Everyday, Recessed Hub (black hub), Non Recessed Hub (black hub)",L26.18.111x2B,L26.18.111,1732,850,850,,,,0,,0,2922
,"22'' Lite Extreme - Black Spokes, Non Recessed Hub (black hub)",LX22.12.111B,LX22.12.111,1743,850,850,,,,0,,0,2923
,"22'' Lite Extreme - Black Spokes, Recessed Hub",LX22.12.111x2B,LX22.12.111,1743,850,850,,,,0,,0,2924
,"22'' Lite Extreme - Blue Spokes, Non Recessed Hub",LX22.12.122,LX22.12.111,1743,850,850,,,,0,,0,2925
,"22'' Lite Extreme - Blue Spokes, Recessed Hub",LX22.12.122x2,LX22.12.111,1743,850,850,,,,0,,0,2926
,"22'' Lite Extreme - Green Spokes, Non Recessed Hub",LX22.12.177,LX22.12.111,1743,850,850,,,,0,,0,2927
,"22'' Lite Extreme - Green Spokes, Recessed Hub",LX22.12.177x2,LX22.12.111,1743,850,850,,,,0,,0,2928
,"22'' Lite Extreme - Pink Spokes, Non Recessed Hub",LX22.12.188,LX22.12.111,1743,850,850,,,,0,,0,2929
,"22'' Lite Extreme - Pink Spokes, Recessed Hub",LX22.12.188x2,LX22.12.111,1743,850,850,,,,0,,0,2930
,"22'' Lite Extreme - Purple Spokes, Non Recessed Hub",LX22.12.211,LX22.12.111,1743,850,850,,,,0,,0,2931
,"22'' Lite Extreme - Purple Spokes, Non Recessed Hub (black hub)",LX22.12.211x2,LX22.12.111,1743,850,850,,,,0,,0,2932
,"24'' Lite Extreme - Black Spokes, Recessed Hub",LX24.12.111x2B,LX24.12.111,1753,850,850,,,,0,,0,2933
,"24'' Lite Extreme - Purple Spokes, Non Recessed Hub",LX24.12.211,LX24.12.111,1753,850,850,,,,0,,0,2934
,"24'' Lite Extreme - Purple Spokes, Recessed Hub",LX24.12.211x2,LX24.12.111,1753,850,850,,,,0,,0,2936
,"25'' Lite Extreme - Purple Spokes, Non Recessed Hub",LX25.12.211,LX25.12.111,1771,850,850,,,,0,,0,2937
,"25'' Lite Extreme - Purple Spokes, Recessed Hub (black hub)",LX25.12.211x2,LX25.12.111,1771,850,850,,,,0,,0,2938
,"25'' Lite Extreme - Black Spokes, Non Recessed Hub (black hub)",LX25.12.111B,LX25.12.111,1771,850,850,,,,0,,0,2939
,"25'' Lite Extreme - Black Spokes, Recessed Hub (black hub)",LX25.12.111x2B,LX25.12.111,1771,850,850,,,,0,,0,2940
,"26'' Lite Extreme - Black Spokes, Non Recessed Hub (black hub)",LX26.12.111B,LX26.12.111,1787,850,850,,,,0,,0,2941
,"26'' Lite Extreme - Black Spokes, Recessed Hub",LX26.12.111x2B,LX26.12.111,1787,850,850,,,,0,,0,2942
,"26'' Lite Extreme - Purple Spokes, Non Recessed Hub",LX26.12.211,LX26.12.111,1787,850,850,,,,0,,0,2943
,"26'' Lite Extreme - Purple Spokes, Recessed Hub",LX26.12.211x2,LX26.12.111,1787,850,850,,,,0,,0,2944
,"24'' Extreme Flex - Purple Spokes, Non Recessed Hub",LXF24.12.211,LXF24.12.111,1804,850,850,,,,0,,0,2945
,"24'' Extreme Flex - Purple Spokes, Recessed Hub (black hub)",LXF24.12.211x2,LXF24.12.111,1804,850,850,,,,0,,0,2946
,"24'' Extreme Flex - Black Spokes, Non Recessed Hub (black hub)",LXF24.12.111B,LXF24.12.111,1804,850,850,,,,0,,0,2947
,"24'' Extreme Flex - Black Spokes, Recessed Hub",LXF24.12.111x2B,LXF24.12.111,1804,850,850,,,,0,,0,2948
,"25'' Extreme Flex - Purple Spokes, Non Recessed Hub",LXF25.12.211,LXF25.12.111,1820,850,850,,,,0,,0,2949
,"25'' Extreme Flex - Purple Spokes, Recessed Hub (black hub)",LXF25.12.211x2,LXF25.12.111,1820,850,850,,,,0,,0,2950
,"25'' Extreme Flex - Black Spokes, Non Recessed Hub (black hub)",LXF25.12.111B,LXF25.12.111,1820,850,850,,,,0,,0,2951
,"25'' Extreme Flex - Black Spokes, LXL20.18.211",LXF25.12.111x2B,LXF25.12.111,1820,850,850,,,,0,,0,2952
,20'' Extra Light Extreme - Purple Spokes,LXL22.18.211,LXL20.18.111,2784,850,850,,,,0,,0,2953
,22'' Extra Light Extreme - Purple Spokes,LXL24.18.211,LXL22.18.111,2776,850,850,,,,0,,0,2954
,24'' Extra Light Extreme - Purple Spokes,LXL26.18.211,LXL24.18.111,1837,850,850,,,,0,,0,2955
,26'' Extra Light Extreme - Purple Spokes, Purple Spokes,LXL26.18.111,1839,850,850,,,,0,,0,2957
,"20'' Extra Light Extreme - Blade, Purple Spokes",LXLB20.18.211,LXLB20.18.111,2806,850,850,,,,0,,0,2958
,"22'' Extra Light Extreme - Blade, Purple Spokes",LXLB22.18.211,LXLB22.18.111,2814,850,850,,,,0,,0,2959
,"24'' Extra Light Extreme - Blade, Purple Spokes",LXLB24.18.211,LXLB24.18.111,1841,850,850,,,,0,,0,2960
,"25'' Extra Light Extreme - Blade, Purple Spokes",LXLB25.18.211,LXLB25.18.111,1842,850,850,,,,0,,0,2961
,"26'' Extra Light Extreme - Blade, Black Spokes (black hub)",LXLB26.18.211,LXLB26.18.111,1844,850,850,,,,0,,0,2962
,"24'' SPOX Sport, Black Spokes (black hub)",SL24.24.111B,SL24.24.111,1924,850,850,,,,0,,0,2963
,"25'' SPOX Sport, Black Spokes (black hub)",SL25.24.111B,SL25.24.111,1929,850,850,,,,0,,0,2964
,"26'' SPOX Sport, XLX22.12.111",SL26.24.111B,SL26.24.111,1935,850,850,,,,0,,0,2965
22'' (501),22'' Spinergy X-Laced Lite Extreme , Non Recessed Hub,,3285,580,580,,,,580,,0,2966
,"22'' X-Laced Lite Extreme - Black Spokes, Recessed Hub",XLX22.12.111x2,XLX22.12.111,2966,580,580,,,,0,,0,2968
,"22'' X-Laced Lite Extreme - Blue Spokes, Non Recessed Hub",XLX22.12.122,XLX22.12.111,2966,580,580,,,,0,,0,2969
,"22'' X-Laced Lite Extreme - Blue Spokes, Recessed Hub",XLX22.12.122x2,XLX22.12.111,2966,580,580,,,,0,,0,2970
,"22'' X-Laced Lite Extreme - Red Spokes, Non Recessed Hub",XLX22.12.133,XLX22.12.111,2966,580,580,,,,0,,0,2971
,"22'' X-Laced Lite Extreme - Red Spokes, Recessed Hub",XLX22.12.133x2,XLX22.12.111,2966,580,580,,,,0,,0,2972
,"22'' X-Laced Lite Extreme - Yellow Spokes, Non Recessed Hub",XLX22.12.144,XLX22.12.111,2966,580,580,,,,0,,0,2973
,"22'' X-Laced Lite Extreme - Yellow Spokes, Recessed Hub",XLX22.12.144x2,XLX22.12.111,2966,580,580,,,,0,,0,2974
,"22'' X-Laced Lite Extreme - White Spokes, Non Recessed Hub",XLX22.12.155,XLX22.12.111,2966,580,580,,,,0,,0,2975
,"22'' X-Laced Lite Extreme - White Spokes, Recessed Hub",XLX22.12.155x2,XLX22.12.111,2966,580,580,,,,0,,0,2976
,"22'' X-Laced Lite Extreme - Orange Spokes, Non Recessed Hub",XLX22.12.166,XLX22.12.111,2966,580,580,,,,0,,0,2977
,"22'' X-Laced Lite Extreme - Orange Spokes, Recessed Hub",XLX22.12.166x2,XLX22.12.111,2966,580,580,,,,0,,0,2978
,"22'' X-Laced Lite Extreme - Green Spokes, Non Recessed Hub",XLX22.12.177,XLX22.12.111,2966,580,580,,,,0,,0,2979
,"22'' X-Laced Lite Extreme - Green Spokes, Recessed Hub",XLX22.12.177x2,XLX22.12.111,2966,580,580,,,,0,,0,2980
,"22'' X-Laced Lite Extreme - Pink Spokes, Non Recessed Hub",XLX22.12.188,XLX22.12.111,2966,580,580,,,,0,,0,2981
,"22'' X-Laced Lite Extreme - Pink Spokes, Recessed Hub",XLX22.12.188x2,XLX22.12.111,2966,580,580,,,,0,,0,2982
,"22'' X-Laced Lite Extreme - Purple Spokes, Non Recessed Hub",XLX22.12.211,XLX22.12.111,2966,580,580,,,,0,,0,2983
,"22'' X-Laced Lite Extreme - Purple Spokes, Recessed Hub (black hub)",XLX22.12.211x2,XLX22.12.111,2966,580,580,,,,0,,0,2984
,"22'' X-Laced Lite Extreme - Black Spokes, Non Recessed Hub (black hub)",XLX22.12.111B,XLX22.12.111,2966,580,580,,,,0,,0,2985
,"22'' X-Laced Lite Extreme - Black Spokes, Non Recessed Hub",XLX22.12.111x2B,XLX22.12.111,2966,580,580,,,,0,,0,2986
,"24'' X-Laced Lite Extreme - Black Spokes, Recessed Hub (black hub)",XLX24.12.111x2,XLX24.12.111,1891,580,580,,,,0,,0,2987
,"24'' X-Laced Lite Extreme - Black Spokes, Non Recessed Hub (black hub)",XLX24.12.111B,XLX24.12.111,1891,580,580,,,,0,,0,2988
,"24'' X-Laced Lite Extreme - Black Spokes, Recessed Hub",XLX24.12.111x2B,XLX24.12.111,1891,580,580,,,,0,,0,2989
,"24'' X-Laced Lite Extreme - Blue Spokes, Non Recessed Hub",XLX24.12.122,XLX24.12.111,1891,580,580,,,,0,,0,2990
,"24'' X-Laced Lite Extreme - Blue Spokes, Recessed Hub",XLX24.12.122x2,XLX24.12.111,1891,580,580,,,,0,,0,2991
,"24'' X-Laced Lite Extreme - Red Spokes, Non Recessed Hub",XLX24.12.133,XLX24.12.111,1891,580,580,,,,0,,0,2992
,"24'' X-Laced Lite Extreme - Red Spokes, Recessed Hub",XLX24.12.133x2,XLX24.12.111,1891,580,580,,,,0,,0,2993
,"24'' X-Laced Lite Extreme - Yellow Spokes, Non Recessed Hub",XLX24.12.144,XLX24.12.111,1891,580,580,,,,0,,0,2994
,"24'' X-Laced Lite Extreme - Yellow Spokes, Recessed Hub",XLX24.12.144x2,XLX24.12.111,1891,580,580,,,,0,,0,2995
,"24'' X-Laced Lite Extreme - White Spokes, Non Recessed Hub",XLX24.12.155,XLX24.12.111,1891,580,580,,,,0,,0,2996
,"24'' X-Laced Lite Extreme - White Spokes, Recessed Hub",XLX24.12.155x2,XLX24.12.111,1891,580,580,,,,0,,0,2997
,"24'' X-Laced Lite Extreme - Orange Spokes, Non Recessed Hub",XLX24.12.166,XLX24.12.111,1891,580,580,,,,0,,0,2998
,"24'' X-Laced Lite Extreme - Orange Spokes, Recessed Hub",XLX24.12.166x2,XLX24.12.111,1891,580,580,,,,0,,0,2999
,"24'' X-Laced Lite Extreme - Green Spokes, Non Recessed Hub",XLX24.12.177,XLX24.12.111,1891,580,580,,,,0,,0,3000
,"24'' X-Laced Lite Extreme - Green Spokes, Recessed Hub",XLX24.12.177x2,XLX24.12.111,1891,580,580,,,,0,,0,3001
,"24'' X-Laced Lite Extreme - Pink Spokes, Non Recessed Hub",XLX24.12.188,XLX24.12.111,1891,580,580,,,,0,,0,3002
,"24'' X-Laced Lite Extreme - Pink Spokes, Recessed Hub",XLX24.12.188x2,XLX24.12.111,1891,580,580,,,,0,,0,3003
,"24'' X-Laced Lite Extreme - Purple Spokes, Non Recessed Hub",XLX24.12.211,XLX24.12.111,1891,580,580,,,,0,,0,3004
,"24'' X-Laced Lite Extreme - Purple Spokes, Non Recessed Hub",XLX24.12.211x2,XLX24.12.111,1891,580,580,,,,0,,0,3005
,"25'' X-Laced Lite Extreme - Black Spokes, Recessed Hub (black hub)",XLX25.12.111x2,XLX25.12.111,1892,580,580,,,,0,,0,3006
,"25'' X-Laced Lite Extreme - Black Spokes, Non Recessed Hub (black hub)",XLX25.12.111B,XLX25.12.111,1892,580,580,,,,0,,0,3007
,"25'' X-Laced Lite Extreme - Black Spokes, Recessed Hub",XLX25.12.111x2B,XLX25.12.111,1892,580,580,,,,0,,0,3008
,"25'' X-Laced Lite Extreme - Blue Spokes, Non Recessed Hub",XLX25.12.122,XLX25.12.111,1892,580,580,,,,0,,0,3009
,"25'' X-Laced Lite Extreme - Blue Spokes, Recessed Hub",XLX25.12.122x2,XLX25.12.111,1892,580,580,,,,0,,0,3010
,"25'' X-Laced Lite Extreme - Red Spokes, Non Recessed Hub",XLX25.12.133,XLX25.12.111,1892,580,580,,,,0,,0,3011
,"25'' X-Laced Lite Extreme - Red Spokes, Recessed Hub",XLX25.12.133x2,XLX25.12.111,1892,580,580,,,,0,,0,3013
,"25'' X-Laced Lite Extreme - Yellow Spokes, Non Recessed Hub",XLX25.12.144,XLX25.12.111,1892,580,580,,,,0,,0,3014
,"25'' X-Laced Lite Extreme - Yellow Spokes, Recessed Hub",XLX25.12.144x2,XLX25.12.111,1892,580,580,,,,0,,0,3015
,"25'' X-Laced Lite Extreme - White Spokes, Non Recessed Hub",XLX25.12.155,XLX25.12.111,1892,580,580,,,,0,,0,3016
,"25'' X-Laced Lite Extreme - White Spokes, Recessed Hub",XLX25.12.155x2,XLX25.12.111,1892,580,580,,,,0,,0,3017
,"25'' X-Laced Lite Extreme - Orange Spokes, Non Recessed Hub",XLX25.12.166,XLX25.12.111,1892,580,580,,,,0,,0,3018
,"25'' X-Laced Lite Extreme - Orange Spokes, Recessed Hub",XLX25.12.166x2,XLX25.12.111,1892,580,580,,,,0,,0,3019
,"25'' X-Laced Lite Extreme - Green Spokes, Non Recessed Hub",XLX25.12.177,XLX25.12.111,1892,580,580,,,,0,,0,3020
,"25'' X-Laced Lite Extreme - Green Spokes, Recessed Hub",XLX25.12.177x2,XLX25.12.111,1892,580,580,,,,0,,0,3021
,"25'' X-Laced Lite Extreme - Pink Spokes, Non Recessed Hub",XLX25.12.188,XLX25.12.111,1892,580,580,,,,0,,0,3022
,"25'' X-Laced Lite Extreme - Pink Spokes, Recessed Hub",XLX25.12.188x2,XLX25.12.111,1892,580,580,,,,0,,0,3023
,"25'' X-Laced Lite Extreme - Purple Spokes, Non Recessed Hub",XLX25.12.211,XLX25.12.111,1892,580,580,,,,0,,0,3024
,"25'' X-Laced Lite Extreme - Purple Spokes, Non Recessed Hub",XLX25.12.211x2,XLX25.12.111,1892,580,580,,,,0,,0,3025
,"26'' X-Laced Lite Extreme - Black Spokes, Recessed Hub (black hub)",XLX26.12.111x2,XLX26.12.111,1893,580,580,,,,0,,0,3026
,"26'' X-Laced Lite Extreme - Black Spokes, Non Recessed Hub (black hub)",XLX26.12.111B,XLX26.12.111,1893,580,580,,,,0,,0,3027
,"26'' X-Laced Lite Extreme - Black Spokes, Recessed Hub",XLX26.12.111x2B,XLX26.12.111,1893,580,580,,,,0,,0,3028
,"26'' X-Laced Lite Extreme - Blue Spokes, Non Recessed Hub",XLX26.12.122,XLX26.12.111,1893,580,580,,,,0,,0,3029
,"26'' X-Laced Lite Extreme - Blue Spokes, Recessed Hub",XLX26.12.122x2,XLX26.12.111,1893,580,580,,,,0,,0,3030
,"26'' X-Laced Lite Extreme - Red Spokes, Non Recessed Hub",XLX26.12.133,XLX26.12.111,1893,580,580,,,,0,,0,3031
,"26'' X-Laced Lite Extreme - Red Spokes, Recessed Hub",XLX26.12.133x2,XLX26.12.111,1893,580,580,,,,0,,0,3032
,"26'' X-Laced Lite Extreme - Yellow Spokes, Non Recessed Hub",XLX26.12.144,XLX26.12.111,1893,580,580,,,,0,,0,3033
,"26'' X-Laced Lite Extreme - Yellow Spokes, Recessed Hub",XLX26.12.144x2,XLX26.12.111,1893,580,580,,,,0,,0,3034
,"26'' X-Laced Lite Extreme - White Spokes, Non Recessed Hub",XLX26.12.155,XLX26.12.111,1893,580,580,,,,0,,0,3035
,"26'' X-Laced Lite Extreme - White Spokes, Recessed Hub",XLX26.12.155x2,XLX26.12.111,1893,580,580,,,,0,,0,3036
,"26'' X-Laced Lite Extreme - Orange Spokes, Non Recessed Hub",XLX26.12.166,XLX26.12.111,1893,580,580,,,,0,,0,3037
,"26'' X-Laced Lite Extreme - Orange Spokes, Recessed Hub",XLX26.12.166x2,XLX26.12.111,1893,580,580,,,,0,,0,3038
,"26'' X-Laced Lite Extreme - Green Spokes, Non Recessed Hub",XLX26.12.177,XLX26.12.111,1893,580,580,,,,0,,0,3039
,"26'' X-Laced Lite Extreme - Green Spokes, Recessed Hub",XLX26.12.177x2,XLX26.12.111,1893,580,580,,,,0,,0,3040
,"26'' X-Laced Lite Extreme - Pink Spokes, Non Recessed Hub",XLX26.12.188,XLX26.12.111,1893,580,580,,,,0,,0,3041
,"26'' X-Laced Lite Extreme - Pink Spokes, Recessed Hub",XLX26.12.188x2,XLX26.12.111,1893,580,580,,,,0,,0,3042
,"26'' X-Laced Lite Extreme - Purple Spokes, Non Recessed Hub",XLX26.12.211,XLX26.12.111,1893,580,580,,,,0,,0,3043
,"26'' X-Laced Lite Extreme - Purple Spokes, Black Spokes (black hub)",XLX26.12.211x2,XLX26.12.111,1893,580,580,,,,0,,0,3044
,"24'' X-Laced Sport Lite, Purple Spokes",XSLX24.24.111B,XSLX24.24.111,1895,580,580,,,,0,,0,3045
,"24'' X-Laced Sport Lite, Black Spokes (black hub)",XSLX24.24.211,XSLX24.24.111,1895,580,580,,,,0,,0,3046
,"25'' X-Laced Sport Lite, Purple Spokes",XSLX25.24.111B,XSLX25.24.111,1900,580,580,,,-2,0,,0,3047
,"25'' X-Laced Sport Lite, Black Spokes (black hub)",XSLX25.24.211,XSLX25.24.111,1900,580,580,,,,0,,0,3048
,"26'' X-Laced Sport Lite, Purple Spokes",XSLX26.24.111B,XSLX26.24.111,1905,580,580,,,,0,,0,3049
,"26'' X-Laced Sport Lite, Black Spokes (black hub)",XSLX26.24.211,XSLX26.24.111,1905,580,580,,,,0,,0,3050
,"700c X-Laced Sport Lite, Purple Spokes",XSLX700.24.111B,XSLX700.24.111,2761,580,580,,,,0,,0,3051
,"700c X-Laced Sport Lite, Recessed Hub (black hub)",XSLX700.24.211,XSLX700.24.111,2761,580,580,,,,0,,0,3052
,"24'' X- Laced Extreme Flex - Black Spokes, Non Recessed Hub (black hub)",XLXF24.12.111B,XLXF24.12.111,2895,580,580,,,,0,,0,3053
,"24'' X- Laced Extreme Flex - Black Spokes, Recessed Hub (black hub)",XLXF24.12.111x2B,XLXF24.12.111,2895,580,580,,,,0,,0,3054
,"25'' X- Laced Extreme Flex - Black Spokes, Non Recessed Hub (black hub)",XLXF25.12.111B,XLXF25.12.111,2913,580,580,,,,0,,0,3056
,"25'' X- Laced Extreme Flex - Black Spokes, Recessed Hub",XLXF25.12.111x2B,XLXF25.12.111,2913,580,580,,,,0,,0,3057
,"25'' X- Laced Extreme Flex - Blue Spokes, Non Recessed Hub (black hub)",XLXF25.12.122,XLXF25.12.111,2913,580,580,,,,0,,0,3058
,"25'' X- Laced Extreme Flex - Blue Spokes, Recessed Hub",XLXF25.12.122x2,XLXF25.12.111,2913,580,580,,,,0,,0,3059
,"25'' X- Laced Extreme Flex - Red Spokes, Non Recessed Hub (black hub)",XLXF25.12.133,XLXF25.12.111,2913,580,580,,,,0,,0,3060
,"25'' X- Laced Extreme Flex - Red Spokes, Recessed Hub",XLXF25.12.133x2,XLXF25.12.111,2913,580,580,,,,0,,0,3061
,"25'' X- Laced Extreme Flex - Yellow Spokes, Non Recessed Hub (black hub)",XLXF25.12.144,XLXF25.12.111,2913,580,580,,,,0,,0,3062
,"25'' X- Laced Extreme Flex - Yellow Spokes, Recessed Hub",XLXF25.12.144x2,XLXF25.12.111,2913,580,580,,,,0,,0,3063
,"25'' X- Laced Extreme Flex - White Spokes, Non Recessed Hub (black hub)",XLXF25.12.155,XLXF25.12.111,2913,580,580,,,,0,,0,3064
,"25'' X- Laced Extreme Flex - White Spokes, Recessed Hub",XLXF25.12.155x2,XLXF25.12.111,2913,580,580,,,,0,,0,3065
,"25'' X- Laced Extreme Flex - Orange Spokes, Non Recessed Hub (black hub)",XLXF25.12.166,XLXF25.12.111,2913,580,580,,,,0,,0,3066
,"25'' X- Laced Extreme Flex - Orange Spokes, Recessed Hub",XLXF25.12.166x2,XLXF25.12.111,2913,580,580,,,,0,,0,3067
,"25'' X- Laced Extreme Flex - Green Spokes, Non Recessed Hub (black hub)",XLXF25.12.177,XLXF25.12.111,2913,580,580,,,,0,,0,3068
,"25'' X- Laced Extreme Flex - Green Spokes, Recessed Hub",XLXF25.12.177x2,XLXF25.12.111,2913,580,580,,,,0,,0,3069
,"25'' X- Laced Extreme Flex - Pink Spokes, Non Recessed Hub (black hub)",XLXF25.12.188,XLXF25.12.111,2913,580,580,,,,0,,0,3070
,"25'' X- Laced Extreme Flex - Pink Spokes, Recessed Hub",XLXF25.12.188x2,XLXF25.12.111,2913,580,580,,,,0,,0,3071
,"25'' X- Laced Extreme Flex - Purple Spokes, Non Recessed Hub (black hub)",XLXF25.12.211,XLXF25.12.111,2913,580,580,,,,0,,0,3072
,"25'' X- Laced Extreme Flex - Purple Spokes, Black Spokes (black hub)",XLXF25.12.211x2,XLXF25.12.111,2913,580,580,,,,0,,0,3073
,"24'' Sport Lite Extreme 24 Spokes, Purple Spokes",SLX24.24.111B,SLX24.24.111,1970,580,580,,,,0,,0,3074
,"24'' Sport Lite Extreme 24 Spoke, Black Spokes (black hub)",SLX24.24.211,SLX24.24.111,1970,580,580,,,,0,,0,3075
,"25'' Sport Lite Extreme 24 Spoke, Purple Spokes",SLX25.24.111B,SLX25.24.111,1979,580,580,,,,0,,0,3076
,"25'' Sport Lite Extreme 24 Spoke, Black Spokes (black hub)",SLX25.24.211,SLX25.24.111,1979,580,580,,,,0,,0,3077
,"26'' Sport Lite Extreme 24 Spoke, Purple Spokes",SLX26.24.111B,SLX26.24.111,1988,580,580,,,,0,,0,3078
,"26'' Sport Lite Extreme 24 Spoke, Black Spokes (black hub)",SLX26.24.211,SLX26.24.111,1988,580,580,,,,0,,0,3079
,"700c Sport Lite Extreme 24 Spoke, Purple Spokes",SLX700.24.111B,SLX700.24.111,2744,580,580,,,,0,,0,3080
,"700c Sport Lite Extreme 24 Spoke, Blue Spokes",SLX700.24.211,SLX700.24.111,2744,580,580,,,,0,,0,3081
,"24'' Sport Lite Extreme R10, Black Spokes (black hub)",SLX24.24.122R,SLX24.24.111R,1971,580,580,,,,0,,0,3082
,"24'' Sport Lite Extreme R10, Red Spokes",SLX24.24.111RB,SLX24.24.111R,1971,580,580,,,,0,,0,3083
,"24'' Sport Lite Extreme R10, Yellow Spokes",SLX24.24.133R,SLX24.24.111R,1971,580,580,,,,0,,0,3084
,"24'' Sport Lite Extreme R10, White Spokes",SLX24.24.144R,SLX24.24.111R,1971,580,580,,,,0,,0,3086
,"24'' Sport Lite Extreme R10, Orange Spokes",SLX24.24.155R,SLX24.24.111R,1971,580,580,,,,0,,0,3087
,"24'' Sport Lite Extreme R10, Green Spokes",SLX24.24.166R,SLX24.24.111R,1971,580,580,,,,0,,0,3088
,"24'' Sport Lite Extreme R10, Pink Spokes",SLX24.24.177R,SLX24.24.111R,1971,580,580,,,,0,,0,3089
,"24'' Sport Lite Extreme R10, Purple Spokes",SLX24.24.188R,SLX24.24.111R,1971,580,580,,,,0,,0,3090
,"24'' Sport Lite Extreme R10, Black Spokes (black hub)",SLX24.24.211R,SLX24.24.111R,1971,580,580,,,,0,,0,3091
,"25'' Sport Lite Extreme R10, Blue Spokes",SLX25.24.111RB,SLX25.24.111R,1980,580,580,,,,0,,0,3093
,"25'' Sport Lite Extreme R10, Red Spokes",SLX25.24.122R,SLX25.24.111R,1980,580,580,,,,0,,0,3094
,"25'' Sport Lite Extreme R10, Yellow Spokes",SLX25.24.133R,SLX25.24.111R,1980,580,580,,,,0,,0,3095
,"25'' Sport Lite Extreme R10, White Spokes",SLX25.24.144R,SLX25.24.111R,1980,580,580,,,,0,,0,3096
,"25'' Sport Lite Extreme R10, Orange Spokes",SLX25.24.155R,SLX25.24.111R,1980,580,580,,,,0,,0,3097
,"25'' Sport Lite Extreme R10, Green Spokes",SLX25.24.166R,SLX25.24.111R,1980,580,580,,,,0,,0,3098
,"25'' Sport Lite Extreme R10, Pink Spokes",SLX25.24.177R,SLX25.24.111R,1980,580,580,,,,0,,0,3099
,"25'' Sport Lite Extreme R10, Purple Spokes",SLX25.24.188R,SLX25.24.111R,1980,580,580,,,,0,,0,3100
,"25'' Sport Lite Extreme R10, Black Spokes (black hub)",SLX25.24.211R,SLX25.24.111R,1980,580,580,,,,0,,0,3101
,"26'' Sport Lite Extreme R10, Blue Spokes",SLX26.24.111RB,SLX26.24.111R,1989,580,580,,,,0,,0,3102
,"26'' Sport Lite Extreme R10, Red Spokes",SLX26.24.122R,SLX26.24.111R,1989,580,580,,,,0,,0,3103
,"26'' Sport Lite Extreme R10, Yellow Spokes",SLX26.24.133R,SLX26.24.111R,1989,580,580,,,,0,,0,3104
,"26'' Sport Lite Extreme R10, White Spokes",SLX26.24.144R,SLX26.24.111R,1989,580,580,,,,0,,0,3105
,"26'' Sport Lite Extreme R10, Orange Spokes",SLX26.24.155R,SLX26.24.111R,1989,580,580,,,,0,,0,3106
,"26'' Sport Lite Extreme R10, Green Spokes",SLX26.24.166R,SLX26.24.111R,1989,580,580,,,,0,,0,3107
,"26'' Sport Lite Extreme R10, Pink Spokes",SLX26.24.177R,SLX26.24.111R,1989,580,580,,,,0,,0,3108
,"26'' Sport Lite Extreme R10, Purple Spokes",SLX26.24.188R,SLX26.24.111R,1989,580,580,,,,0,,0,3109
,"26'' Sport Lite Extreme R10, SLX700.24.111R",SLX26.24.211R,SLX26.24.111R,1989,580,580,,,,0,,0,3110
700c,700c Spinergy Sport Lite Extreme R10, Black Spokes (black hub),,3290,580,580,,,,580,,0,3111
,"700c Sport Lite Extreme R10, Blue Spokes",SLX700.24.111RB,SLX700.24.111R,3111,580,580,,,,0,,0,3112
,"700c Sport Lite Extreme R10, Red Spokes",SLX700.24.122R,SLX700.24.111R,3111,580,580,,,,0,,0,3113
,"700c Sport Lite Extreme R10, Yellow Spokes",SLX700.24.133R,SLX700.24.111R,3111,580,580,,,,0,,0,3114
,"700c Sport Lite Extreme R10, White Spokes",SLX700.24.144R,SLX700.24.111R,3111,580,580,,,,0,,0,3115
,"700c Sport Lite Extreme R10, Orange Spokes",SLX700.24.155R,SLX700.24.111R,3111,580,580,,,,0,,0,3116
,"700c Sport Lite Extreme R10, Green Spokes",SLX700.24.166R,SLX700.24.111R,3111,580,580,,,,0,,0,3117
,"700c Sport Lite Extreme R10, Pink Spokes",SLX700.24.177R,SLX700.24.111R,3111,580,580,,,,0,,0,3118
,"700c Sport Lite Extreme R10, Purple Spokes",SLX700.24.188R,SLX700.24.111R,3111,580,580,,,,0,,0,3119
,"700c Sport Lite Extreme R10, XSLX24.24.111R",SLX700.24.211R,SLX700.24.111R,3111,580,580,,,,0,,0,3120
